policy_id,customer_id,product_line,sum_insured,annual_premium,deductible,start_date,end_date,duration_months,agent_id,channel,riders,renewal_status,lapse_flag,state
POL019232,CUST010748,Motor,10743448.0,295782.24,49684.2,2022-02-18,2023-02-13,12.0,AGT000128,Bancassurance,None,Active,False,Assam
POL019233,CUST022921,Health,95966.0,3704.9,408.51,2022-12-31,2024-12-20,24.0,AGT000001,Direct,Critical Illness,Active,False,Telangana
POL019234,CUST005540,Travel,5356325.0,290634.4,28430.2,2023-10-20,2025-10-09,24.0,AGT000152,Online,Critical Illness,Active,False,Delhi
POL019235,CUST046611,Motor,10317703.0,277175.78,53699.39,2020-04-12,2021-04-07,12.0,AGT000193,Broker,Critical Illness,Lapsed,False,Maharashtra
POL019236,CUST007377,Motor,140848.0,3193.65,256.79,2020-07-29,2021-07-24,12.0,AGT000461,Agent,Accidental Death,Active,False,Uttar Pradesh
POL019237,CUST021691,Health,3304811.0,133603.7,6758.8,2023-03-17,2024-03-11,12.0,AGT000154,Agent,None,Active,False,Rajasthan
POL019238,CUST043174,Home,14755208.0,121711.98,10623.73,2022-09-03,2023-08-29,12.0,AGT000217,Direct,None,Cancelled,True,Uttar Pradesh
POL019239,CUST032963,Home,209869.0,1589.9,212.6,2020-01-10,2021-12-30,24.0,AGT000497,Direct,None,Active,False,Tamil Nadu
POL019240,CUST019128,Health,4567147.0,234569.22,15583.94,2022-08-04,2023-07-30,12.0,AGT000405,Direct,None,Active,True,Kerala
POL019241,CUST008927,Marine,293027.0,5239.87,915.69,2021-04-29,2022-04-24,12.0,AGT000261,Bancassurance,Zero Dep,Active,False,Madhya Pradesh
POL019242,CUST028165,Marine,1417898.0,31842.62,6299.01,2020-03-18,2023-03-03,36.0,AGT000083,Agent,None,Active,False,Andhra Pradesh
POL019243,CUST032510,Life,287105.0,4485.9,892.31,2021-01-07,2022-01-02,12.0,AGT000122,Broker,Accidental Death,Renewed,False,Assam
POL019244,CUST044886,Health,7429538.0,340705.12,28430.72,2021-09-02,2022-08-28,12.0,AGT000494,Agent,Accidental Death,Active,False,Maharashtra
POL019245,CUST015957,Life,204926.0,2827.7,227.61,2021-04-06,2024-03-21,36.0,AGT000170,Direct,Critical Illness,Active,False,Uttar Pradesh
POL019246,CUST004774,Life,2970855.0,39068.14,3582.71,2023-09-06,2024-08-31,12.0,AGT000037,Bancassurance,None,Cancelled,False,Madhya Pradesh
POL019247,CUST037034,Health,4952333.0,174654.36,31030.98,2022-11-19,2023-11-14,12.0,AGT000412,Broker,None,Active,True,Maharashtra
POL019248,CUST045431,Marine,117588.0,2796.0,283.07,2023-03-09,2026-02-21,36.0,AGT000449,Online,None,Active,False,Maharashtra
POL019249,CUST042531,Motor,2617459.0,54220.27,6536.95,2024-02-08,2026-01-28,24.0,AGT000371,Online,Critical Illness,Active,False,Kerala
POL019250,CUST016187,Travel,242886.0,10044.33,1650.82,2022-05-02,2023-04-27,12.0,AGT000475,Direct,None,Active,True,Gujarat
POL019251,CUST030564,Life,602597.0,8803.91,914.39,2024-02-28,2027-02-12,36.0,AGT000279,Agent,Zero Dep,Lapsed,True,Maharashtra
POL019252,CUST015823,Life,177510.0,2345.72,412.34,2023-06-16,2025-06-05,24.0,AGT000198,Online,None,Active,False,Odisha
POL019253,CUST015429,Life,6195046.0,92105.62,7677.53,2023-08-21,2024-08-15,12.0,AGT000068,Agent,None,Active,False,West Bengal
POL019254,CUST043506,Life,871246.0,11569.3,760.89,2022-11-24,2025-11-08,36.0,AGT000387,Online,None,Renewed,False,West Bengal
POL019255,CUST018076,Motor,260097.0,6357.23,938.05,2020-04-22,2023-04-07,36.0,AGT000132,Agent,None,Lapsed,False,Gujarat
POL019256,CUST016246,Health,120064.0,6007.27,516.1,2022-01-30,2023-01-25,12.0,AGT000218,Agent,Critical Illness,Active,False,Maharashtra
POL019257,CUST026103,Motor,10766151.0,336721.38,46834.96,2021-12-25,2024-12-09,36.0,AGT000227,Online,Accidental Death,Renewed,True,Madhya Pradesh
POL019258,CUST027844,Motor,223195.0,6837.52,576.15,2022-11-24,2024-11-13,24.0,AGT000322,Direct,None,Active,False,Uttar Pradesh
POL019259,CUST034872,Life,1293103.0,15744.54,979.87,2022-01-11,2026-12-16,60.0,AGT000344,Agent,Critical Illness,Active,False,Bihar
POL019260,CUST009824,Life,1052836.0,18201.42,2050.9,2020-04-22,2022-04-12,24.0,AGT000016,Online,Zero Dep,Active,False,Tamil Nadu
POL019261,CUST032037,Life,1159457.0,20394.7,1141.04,2020-06-19,2022-06-09,24.0,AGT000006,Agent,None,Renewed,False,Maharashtra
POL019262,CUST017747,Health,406531.0,17485.82,1604.61,2022-09-02,2023-08-28,12.0,AGT000375,Online,Critical Illness,Active,False,Manipur
POL019263,CUST038710,Life,822081.0,13943.35,1776.79,2021-09-02,2022-08-28,12.0,AGT000236,Broker,None,Active,True,Haryana
POL019264,CUST031464,Motor,850901.0,26625.61,4677.87,2022-04-17,2024-04-06,24.0,AGT000403,Agent,Accidental Death,Active,False,Gujarat
POL019265,CUST010844,Crop,282850.0,20313.77,1070.37,2023-06-04,2025-05-24,24.0,AGT000289,Online,Zero Dep,Active,False,Uttar Pradesh
POL019266,CUST031109,Travel,137631.0,6749.49,1204.42,2022-01-07,2023-01-02,12.0,AGT000391,Agent,None,Renewed,False,Andhra Pradesh
POL019267,CUST014908,Health,6498448.0,294449.25,39311.07,2024-04-12,2025-04-07,12.0,AGT000359,Agent,Critical Illness,Active,False,Haryana
POL019268,CUST023053,Home,13678977.0,105042.95,16736.85,2024-03-22,2029-02-24,60.0,AGT000219,Broker,None,Lapsed,True,Maharashtra
POL019269,CUST004709,Motor,5387424.0,126171.09,15942.8,2023-03-17,2025-03-06,24.0,AGT000176,Broker,Accidental Death,Active,False,Kerala
POL019270,CUST048410,Crop,9658536.0,751959.35,71778.42,2021-01-28,2022-01-23,12.0,AGT000387,Agent,Critical Illness,Cancelled,False,Gujarat
POL019271,CUST014686,Motor,2172563.0,44333.76,7371.29,2022-06-30,2027-06-04,60.0,AGT000419,Bancassurance,Accidental Death,Renewed,False,West Bengal
POL019272,CUST013943,Motor,6887485.0,208645.87,18385.93,2022-08-17,2025-08-01,36.0,AGT000270,Agent,None,Active,False,Madhya Pradesh
POL019273,CUST007172,Health,14296087.0,510110.34,60298.37,2022-12-19,2024-12-08,24.0,AGT000040,Agent,Critical Illness,Active,False,Andhra Pradesh
POL019274,CUST006592,Motor,1201013.0,38168.46,3197.04,2024-06-15,2025-06-10,12.0,AGT000349,Agent,None,Lapsed,False,Tamil Nadu
POL019275,CUST015797,Motor,118659.0,2420.58,387.46,2021-07-02,2023-06-22,24.0,AGT000010,Online,None,Active,False,Bihar
POL019276,CUST033614,Motor,111102.0,3475.57,596.64,2023-02-04,2028-01-09,60.0,AGT000001,Direct,Critical Illness,Active,True,Tamil Nadu
POL019277,CUST022873,Life,5841304.0,72008.29,13290.3,2022-06-21,2023-06-16,12.0,AGT000415,Broker,Critical Illness,Active,False,Karnataka
POL019278,CUST005558,Crop,11343514.0,619144.65,48243.27,2022-12-24,2025-12-08,36.0,AGT000219,Agent,Critical Illness,Active,False,Uttar Pradesh
POL019279,CUST044842,Travel,100754.0,6533.02,430.32,2024-06-12,2027-05-28,36.0,AGT000225,Direct,None,Active,False,Madhya Pradesh
POL019280,CUST007163,Motor,92299.0,2131.68,303.28,2022-11-25,2023-11-20,12.0,AGT000461,Agent,None,Active,False,Uttar Pradesh
POL019281,CUST020399,Motor,9863062.0,268359.31,47558.87,2022-07-03,2023-06-28,12.0,AGT000404,Agent,Critical Illness,Renewed,False,Gujarat
POL019282,CUST035468,Motor,128549.0,3203.61,319.44,2020-12-06,2021-12-01,12.0,AGT000272,Bancassurance,Accidental Death,Active,False,Odisha
POL019283,CUST018101,Life,5824402.0,99511.79,10368.84,2023-01-02,2025-12-17,36.0,AGT000084,Broker,None,Renewed,False,Gujarat
POL019284,CUST022585,Travel,199767.0,9222.94,802.43,2023-12-24,2026-12-08,36.0,AGT000494,Direct,Critical Illness,Active,False,Uttar Pradesh
POL019285,CUST012606,Life,10127354.0,159568.83,20518.55,2022-03-21,2027-02-23,60.0,AGT000110,Broker,None,Active,False,Telangana
POL019286,CUST002071,Motor,136988.0,3537.92,521.99,2020-02-18,2021-02-12,12.0,AGT000404,Online,Critical Illness,Active,False,Maharashtra
POL019287,CUST019370,Motor,11148476.0,229626.04,25286.54,2023-09-15,2024-09-09,12.0,AGT000153,Online,Accidental Death,Active,False,Uttar Pradesh
POL019288,CUST047757,Crop,2537298.0,128723.8,12570.36,2024-06-27,2025-06-22,12.0,AGT000115,Agent,Accidental Death,Renewed,False,West Bengal
POL019289,CUST049562,Motor,167540.0,4274.47,499.82,2020-11-06,2021-11-01,12.0,AGT000201,Online,None,Lapsed,False,Tamil Nadu
POL019290,CUST005853,Life,473293.0,6406.8,496.89,2022-03-09,2024-02-27,24.0,AGT000241,Bancassurance,Accidental Death,Lapsed,False,Bihar
POL019291,CUST017052,Health,813208.0,35941.58,2158.71,2023-09-23,2024-09-17,12.0,AGT000366,Bancassurance,Accidental Death,Active,False,Uttarakhand
POL019292,CUST027292,Motor,84803.0,2346.71,139.02,2022-01-16,2023-01-11,12.0,AGT000336,Agent,None,Active,False,Uttar Pradesh
POL019293,CUST022122,Motor,887389.0,,4636.91,2020-10-20,2022-10-10,24.0,AGT000329,Broker,None,Active,False,Uttar Pradesh
POL019294,CUST030762,Motor,4757833.0,132031.01,14206.58,2021-02-04,2022-01-30,12.0,AGT000126,Broker,Accidental Death,Lapsed,False,Rajasthan
POL019295,CUST030428,Health,117673.0,5035.3,266.93,2022-03-13,2027-02-15,60.0,AGT000140,Agent,Accidental Death,Active,True,Madhya Pradesh
POL019296,CUST005339,Health,616272.0,29180.79,3911.97,2020-04-27,2023-04-12,36.0,AGT000195,Agent,None,Active,False,West Bengal
POL019297,CUST039913,Life,666493.0,9604.55,1704.03,2021-04-14,2022-04-09,12.0,AGT000493,Bancassurance,Critical Illness,Active,False,West Bengal
POL019298,CUST045434,Health,11498492.0,554277.09,77408.99,2020-04-29,2025-04-03,60.0,AGT000061,Direct,Accidental Death,Lapsed,False,Manipur
POL019299,CUST026812,Life,7122042.0,89509.92,13096.6,2022-09-01,2023-08-27,12.0,AGT000493,Agent,None,Active,False,Gujarat
POL019300,CUST015196,Marine,683919.0,12068.69,2137.64,2020-08-21,2023-08-06,36.0,AGT000302,Agent,None,Active,False,Uttar Pradesh
POL019301,CUST012334,Home,2057307.0,19973.15,3640.48,2022-04-26,2024-04-15,24.0,AGT000365,Broker,Accidental Death,Renewed,False,Rajasthan
POL019302,CUST002455,Health,209932.0,8613.65,1415.37,2020-09-12,2021-09-07,12.0,AGT000308,Agent,Critical Illness,Renewed,False,Maharashtra
POL019303,CUST043069,Motor,12226992.0,383826.21,69925.93,2021-10-29,2024-10-13,36.0,AGT000001,Direct,Critical Illness,Active,False,West Bengal
POL019304,CUST029071,Home,280788.0,2644.65,371.77,2020-04-28,2021-04-23,12.0,AGT000234,Bancassurance,Zero Dep,Active,False,Odisha
POL019305,CUST044434,Motor,13695092.0,444588.84,81650.7,2022-05-20,2023-05-15,12.0,AGT000433,Direct,Critical Illness,Active,False,Karnataka
POL019306,CUST019265,Life,9501985.0,161798.88,18645.0,2023-11-22,2024-11-16,12.0,AGT000389,Bancassurance,Zero Dep,Renewed,False,Maharashtra
POL019307,CUST025557,Life,220547.0,3836.72,643.66,2020-12-04,2025-11-08,60.0,AGT000052,Online,Zero Dep,Renewed,False,Bihar
POL019308,CUST007447,Motor,105396.0,2846.87,265.83,2020-03-29,2021-03-24,12.0,AGT000275,Agent,Zero Dep,Cancelled,False,Gujarat
POL019309,CUST027625,Life,12709072.0,228480.84,14434.8,2023-08-16,2028-07-20,60.0,AGT000484,Agent,None,Active,False,Maharashtra
POL019310,CUST014459,Home,1307420.0,9353.03,1545.0,2024-04-03,2025-03-29,12.0,AGT000308,Agent,Accidental Death,Active,False,Rajasthan
POL019311,CUST037472,Life,6805104.0,117608.74,12240.57,2024-05-19,2026-05-09,24.0,AGT000400,Online,Critical Illness,Active,False,Rajasthan
POL019312,CUST035153,Life,401814.0,4916.78,754.79,2021-05-14,,12.0,AGT000334,Agent,Accidental Death,Renewed,False,Uttar Pradesh
POL019313,CUST040668,Motor,182278.0,4058.66,435.77,2024-03-28,2025-03-23,12.0,AGT000293,Bancassurance,None,Active,False,Telangana
POL019314,CUST043646,Motor,961938.0,27443.51,3389.83,2023-05-05,2026-04-19,36.0,AGT000438,Direct,Accidental Death,Active,False,Bihar
POL019315,CUST037339,Life,1295289.0,23379.19,3648.61,2021-02-26,2022-02-21,12.0,AGT000016,Agent,Accidental Death,Lapsed,False,Uttar Pradesh
POL019316,CUST031181,Motor,5218168.0,161728.55,15055.93,2024-06-01,2026-05-22,24.0,AGT000127,Direct,Accidental Death,Renewed,False,Uttar Pradesh
POL019317,CUST046241,Crop,3608867.0,260010.5,36673.29,2020-09-29,2021-09-24,12.0,AGT000132,Agent,None,Active,False,Uttar Pradesh
POL019318,CUST012698,Motor,281571.0,7103.69,625.54,2020-11-27,2021-11-22,12.0,AGT000393,Agent,None,Lapsed,False,Rajasthan
POL019319,CUST014701,Health,7323866.0,356779.89,34633.86,2020-11-06,2021-11-01,12.0,AGT000067,Direct,None,Active,False,Uttar Pradesh
POL019320,CUST020777,Motor,143049.0,3363.24,425.86,2024-01-01,2024-12-26,12.0,AGT000290,Direct,Zero Dep,Active,False,Uttar Pradesh
POL019321,CUST019152,Marine,263041.0,5841.32,721.22,2021-09-05,2024-08-20,36.0,AGT000023,Bancassurance,Accidental Death,Active,False,Karnataka
POL019322,CUST018912,Life,507747.0,6676.26,1106.8,2023-09-11,2026-08-26,36.0,AGT000316,Agent,None,Cancelled,False,Telangana
POL019323,CUST036940,Life,5683495.0,86646.72,11966.3,2022-03-23,2023-03-18,12.0,AGT000428,Online,None,Renewed,False,West Bengal
POL019324,CUST026711,Health,142480.0,7369.35,1325.03,2020-06-08,2021-06-03,12.0,AGT000207,Agent,None,Renewed,False,Telangana
POL019325,CUST049520,Home,509088.0,3489.67,314.58,2022-07-11,2025-06-25,36.0,AGT000339,Agent,None,Active,False,Jharkhand
POL019326,CUST041492,Travel,10767574.0,534286.96,47709.26,2022-01-03,2022-12-29,12.0,AGT000460,Online,Zero Dep,Active,False,Karnataka
POL019327,CUST048716,Home,6928866.0,59134.81,5149.79,2024-02-11,2026-01-31,24.0,AGT000436,Bancassurance,Accidental Death,Lapsed,False,Maharashtra
POL019328,CUST026139,Health,3242932.0,115962.92,8672.49,2023-12-08,2025-11-27,24.0,AGT000390,Agent,None,Active,False,Maharashtra
POL019329,CUST038347,Health,581419.0,19175.27,3426.82,2023-06-21,2024-06-15,12.0,AGT000272,Agent,Accidental Death,Renewed,False,West Bengal
POL019330,CUST009561,Health,85132.0,2817.6,312.28,2021-11-02,2022-10-28,12.0,AGT000171,Broker,Critical Illness,Active,False,Uttar Pradesh
POL019331,CUST008446,Life,717789.0,12226.13,1507.98,2021-10-10,2022-10-05,12.0,AGT000470,Agent,Accidental Death,Renewed,False,Telangana
POL019332,CUST001197,Health,13425965.0,454322.7,73786.22,2020-12-01,2021-11-26,12.0,AGT000041,Direct,Accidental Death,Renewed,False,Delhi
POL019333,CUST031909,Motor,2400057.0,61160.52,11864.96,2024-01-25,2027-01-09,36.0,AGT000254,Agent,Critical Illness,Active,False,Haryana
POL019334,CUST035961,Health,9396800.0,380699.81,54624.07,2023-01-03,2023-12-29,12.0,AGT000012,Agent,None,Renewed,False,Uttar Pradesh
POL019335,CUST020105,Travel,9879520.0,503571.61,56011.67,2022-05-10,2023-05-05,12.0,AGT000284,Agent,None,Active,False,Telangana
POL019336,CUST032304,Home,428159.0,2804.97,313.79,2023-09-09,2024-09-03,12.0,AGT000174,Agent,None,Active,False,Maharashtra
POL019337,CUST025957,Health,6768225.0,237343.85,45929.39,2021-01-17,2022-01-12,12.0,AGT000261,Direct,Accidental Death,Active,False,Uttar Pradesh
POL019338,CUST007692,Motor,694526.0,15724.1,2897.66,2023-08-07,2026-07-22,36.0,AGT000487,Broker,None,Renewed,False,Gujarat
POL019339,CUST008965,Health,7201978.0,322487.97,21748.11,2022-10-01,2024-09-20,24.0,AGT000495,Online,None,Active,False,Maharashtra
POL019340,CUST039066,Motor,551593.0,17571.61,2622.69,2020-12-24,2021-12-19,12.0,AGT000041,Agent,None,Active,True,Bihar
POL019341,CUST020016,Health,85897.0,3608.83,615.82,2021-07-06,2022-07-01,12.0,AGT000337,Broker,Critical Illness,Active,False,Andhra Pradesh
POL019342,CUST033808,Health,1087420.0,40099.55,7410.01,2022-11-21,2023-11-16,12.0,AGT000120,Bancassurance,Accidental Death,Active,False,Uttar Pradesh
POL019343,CUST006586,Motor,457029.0,13700.61,864.26,2023-04-01,2024-03-26,12.0,AGT000499,Agent,None,Active,False,Uttar Pradesh
POL019344,CUST037760,Motor,3497584.0,111199.32,16939.73,2022-10-04,2023-09-29,12.0,AGT000314,Agent,None,Active,False,Bihar
POL019345,CUST002154,Life,8846455.0,148451.81,16007.18,2021-03-05,2024-02-18,36.0,AGT000315,Direct,None,Cancelled,True,Bihar
POL019346,CUST003956,Life,5639973.0,79416.63,13650.95,2022-02-20,2024-02-10,24.0,AGT000471,Agent,Accidental Death,Active,False,West Bengal
POL019347,CUST031062,Home,1273919.0,8932.69,1032.55,2021-08-26,2022-08-21,12.0,AGT000138,Agent,Critical Illness,Active,False,Uttar Pradesh
POL019348,CUST025757,Travel,402084.0,22260.52,4032.78,2022-11-08,2023-11-03,12.0,AGT000076,Direct,None,Cancelled,False,Assam
POL019349,CUST010046,Motor,90509.0,2044.33,271.93,2022-03-04,2023-02-27,12.0,AGT000164,Online,None,Active,False,Uttar Pradesh
POL019350,CUST042507,Motor,1344366.0,27905.99,3354.16,2022-06-01,2023-05-27,12.0,AGT000344,Agent,None,Lapsed,True,Tamil Nadu
POL019351,CUST044069,Health,88242.0,3789.49,749.6,2021-05-21,2022-05-16,12.0,AGT000123,Agent,None,Active,False,Uttarakhand
POL019352,CUST045508,Life,2555780.0,40252.52,6575.62,2023-09-15,2025-09-04,24.0,AGT000301,Agent,None,Active,True,Maharashtra
POL019353,CUST008973,Home,195675.0,1432.24,122.47,2021-05-13,2023-05-03,24.0,AGT000445,Online,None,Active,False,Uttar Pradesh
POL019354,CUST033134,Life,6909064.0,98538.58,13422.59,2022-08-05,2024-07-25,24.0,AGT000133,Agent,Critical Illness,Renewed,False,Karnataka
POL019355,CUST009476,Travel,934735.0,47458.21,9063.0,2022-04-26,2023-04-21,12.0,AGT000410,Direct,Accidental Death,Active,False,Madhya Pradesh
POL019356,CUST049202,Health,12909372.0,634560.76,48319.01,2020-07-21,2021-07-16,12.0,AGT000275,Broker,None,Cancelled,False,Delhi
POL019357,CUST005787,Travel,5159719.0,210171.37,39832.04,2022-09-29,2023-09-24,12.0,AGT000370,Broker,Critical Illness,Active,False,Uttar Pradesh
POL019358,CUST033597,Travel,13732402.0,877261.74,111794.68,2021-04-14,2024-03-29,36.0,AGT000073,Direct,Critical Illness,Active,False,Tamil Nadu
POL019359,CUST000979,Motor,141616.0,3236.34,419.84,2021-02-14,2024-01-30,36.0,AGT000250,Agent,Accidental Death,Active,False,Karnataka
POL019360,CUST010665,Travel,8769637.0,373961.92,64211.76,2021-10-09,2024-09-23,36.0,AGT000478,Direct,None,Active,False,Maharashtra
POL019361,CUST009873,Health,122674.0,4823.87,676.17,2022-01-14,2024-12-29,36.0,AGT000418,Direct,None,Active,False,Andhra Pradesh
POL019362,CUST015185,Motor,578974.0,16419.87,1247.5,2021-12-02,2024-11-16,36.0,AGT000047,Agent,Accidental Death,Active,False,Uttar Pradesh
POL019363,CUST013797,Health,6588001.0,256678.27,22042.95,2022-05-06,2027-04-10,60.0,AGT000170,Agent,Accidental Death,Active,False,Punjab
POL019364,CUST003839,Health,973102.0,50128.86,3888.7,2024-05-23,2025-05-18,12.0,AGT000319,Bancassurance,Accidental Death,Active,False,Uttar Pradesh
POL019365,CUST016908,Home,10609226.0,109290.06,7957.67,2021-09-29,2022-09-24,12.0,AGT000397,Direct,Zero Dep,Active,False,Karnataka
POL019366,CUST032813,Home,107032.0,895.01,124.3,2020-11-14,2022-11-04,24.0,AGT000074,Direct,Accidental Death,Active,False,Andhra Pradesh
POL019367,CUST014763,Motor,3474919.0,102877.59,14581.49,2021-06-09,2022-06-04,12.0,AGT000428,Online,Accidental Death,Renewed,False,Rajasthan
POL019368,CUST002197,Marine,3749867.0,96267.1,9224.36,2023-12-22,2024-12-16,12.0,AGT000453,Agent,Critical Illness,Active,False,Delhi
POL019369,CUST039090,Motor,11640255.0,328130.3,49301.88,2022-12-08,2024-11-27,24.0,AGT000332,Agent,Critical Illness,Renewed,False,Maharashtra
POL019370,CUST031024,Life,812883.0,14378.9,887.28,2023-07-23,2024-07-17,12.0,AGT000416,Agent,Critical Illness,Renewed,True,Kerala
POL019371,CUST040099,Motor,142557.0,3787.59,440.81,2021-05-13,2022-05-08,12.0,AGT000023,Broker,None,Active,False,West Bengal
POL019372,CUST049227,Home,436697.0,4274.3,493.16,2020-01-24,2021-01-18,12.0,AGT000018,Agent,Accidental Death,Renewed,True,West Bengal
POL019373,CUST019279,Health,2682486.0,132882.6,10533.86,2021-04-11,2024-03-26,36.0,AGT000500,Direct,None,Renewed,False,Odisha
POL019374,CUST003626,Travel,5544154.0,347814.41,35626.88,2020-04-30,2021-04-25,12.0,AGT000099,Online,None,Lapsed,False,West Bengal
POL019375,CUST009869,Health,3693997.0,145368.05,24954.88,2024-03-01,2025-02-24,12.0,AGT000133,Direct,Critical Illness,Active,False,Odisha
POL019376,CUST020956,Health,2033999.0,96879.85,12672.5,2021-12-04,2023-11-24,24.0,AGT000119,Online,None,Renewed,True,Madhya Pradesh
POL019377,CUST036797,Motor,422091.0,12685.05,1248.72,2020-07-06,2021-07-01,12.0,AGT000365,Bancassurance,None,Lapsed,False,Karnataka
POL019378,CUST014200,Life,145971.0,2110.77,206.6,2020-04-03,2021-03-29,12.0,AGT000014,Bancassurance,None,Lapsed,False,Telangana
POL019379,CUST017471,Home,3514292.0,34336.56,6193.29,2022-10-03,2025-09-17,36.0,AGT000278,Bancassurance,Accidental Death,Active,False,Haryana
POL019380,CUST047293,Crop,605265.0,34673.6,2453.8,2022-12-03,2023-11-28,12.0,AGT000175,Agent,Critical Illness,Active,False,Uttar Pradesh
POL019381,CUST024431,Life,134546.0,2313.62,201.33,2023-02-27,2024-02-22,12.0,AGT000275,Online,Accidental Death,Active,False,Uttarakhand
POL019382,CUST039680,Life,247515.0,4390.26,223.03,2020-12-09,2021-12-04,12.0,AGT000022,Online,Critical Illness,Renewed,True,Gujarat
POL019383,CUST002160,Motor,8619461.0,270117.72,50828.43,2024-01-18,2028-12-22,60.0,AGT000160,Online,Critical Illness,Cancelled,False,Maharashtra
POL019384,CUST034422,Life,3235711.0,39395.09,6593.56,2020-02-09,2023-01-24,36.0,AGT000219,Direct,None,Active,False,West Bengal
POL019385,CUST022058,Health,109666.0,4459.02,713.14,2022-05-18,2024-05-07,24.0,AGT000377,Agent,Zero Dep,Renewed,False,Uttar Pradesh
POL019386,CUST034434,Health,268180.0,10176.44,1345.38,2020-04-05,2021-03-31,12.0,AGT000460,Online,Critical Illness,Cancelled,False,Assam
POL019387,CUST049665,Health,170738.0,7374.94,1225.31,2020-03-24,2021-03-19,12.0,AGT000051,Direct,Critical Illness,Renewed,False,Gujarat
